national_dex_num,CODE,SERIAL,NAME,FORM,TYPE1,TYPE2,CATEGORY,COLOR,ABILITY1,ABILITY2,ABILITY HIDDEN,GENERATION,LEGENDARY,MEGA,HEIGHT,WEIGHT,HP,ATK,DEF,SP ATK,SP DEF,SPD,TOTAL
966,1,96601,Revavroom,,Steel,Poison,Multi-Cyl,White,Overcoat,Filter,,9,0,0,1.8,120,80,119,90,54,67,90,500
967,1,96701,Cyclizar,,Dragon,Normal,Mount,Green,Shed Skin,Regenerator,,9,0,0,1.6,63,70,95,65,85,65,121,501
968,1,96801,Orthworm,,Steel,,Earthworm,Red,Earth Eater,Sand Veil,,9,0,0,2.5,310,70,85,145,60,55,65,480
969,1,96901,Glimmet,,Rock,Poison,Ore,White,Toxic Debris,Corrosion,,9,0,0,0.7,8,48,35,42,105,60,60,350
970,1,97001,Glimmora,,Rock,Poison,Ore,Blue,Toxic Debris,Corrosion,,9,0,0,1.5,45,83,55,90,130,81,86,525
971,1,97101,Greavard,,Ghost,,Ghost Dog,White,Pickup,Fluffy,,9,0,0,0.6,35,50,61,60,30,55,34,290
972,1,97201,Houndstone,,Ghost,,Ghost Dog,White,Sand Rush,Fluffy,,9,0,0,2,15,72,101,100,50,97,68,488
973,1,97301,Flamigo,,Flying,Fighting,Synchronize,Pink,Scrappy,Tangled Feet,Costar,9,0,0,1.6,37,82,115,74,75,64,90,500
974,1,97401,Cetoddle,,Ice,,Terra Whale,White,Thick Fat,Snow Cloak,Sheer Force,9,0,0,1.2,45,108,68,45,30,40,43,334
975,1,97501,Cetitan,,Ice,,Terra Whale,White,Thick Fat,Slush Rush,Sheer Force,9,0,0,4.5,700,170,113,65,45,55,73,521
976,1,97601,Veluza,,Water,Psychic,Jettison,Grey,Mold Breaker,Sharpness,,9,0,0,2.5,90,90,102,73,78,65,70,478
977,1,97701,Dondozo,,Water,,Big Catfish,Blue,Unaware,Oblivious,Water Veil,9,0,0,12,220,150,100,115,65,65,35,530
978,1,97801,Tatsugiri,Curly,Dragon,Water,Mimicry,Orange,Commander,,Storm Drain,9,0,0,0.3,8,68,50,60,120,95,82,475
978,2,97802,Tatsugiri,Droopy,Dragon,Water,,Orange,Commander,,Storm Drain,9,0,0,0.3,8,68,50,60,120,95,82,475
978,3,97803,Tatsugiri,Stretchy,Dragon,Water,,Orange,Commander,,Storm Drain,9,0,0,0.3,8,68,50,60,120,95,82,475
979,1,97901,Annihilape,,Fighting,Ghost,Rage Monkey,Grey,Vital Spirit,Inner Focus,Defiant,9,0,0,1.2,56,110,115,80,50,90,90,535
980,1,98001,Clodsire,,Poison,Ground,Spiny Fish,Brown,Poison Point,Water Absorb,Unaware,9,0,0,1.8,223,130,75,60,45,100,20,430
981,1,98101,Farigiraf,,Normal,Psychic,Long Neck,Orange,Cud Chew,Armor Tail,Sap Sipper,9,0,0,3.2,160,120,90,70,110,70,60,520
982,1,98201,Dudunsparce,Two-Segment,Normal,,Land Snake,Yellow,Serene Grace,Run Away,Rattled,9,0,0,3.6,39.2,125,100,80,85,75,55,520
982,2,98202,Dudunsparce,Three-Segment,Normal,,,Yellow,Serene Grace,Run Away,Rattled,9,0,0,4.5,47.4,125,100,80,85,75,55,520
983,1,98301,Kingambit,,Dark,Steel,Big Blade,Red,Defiant,Supreme Overload,Pressure,9,0,0,2,120,100,135,120,60,85,50,550
984,1,98401,Great Tusk,,Ground,Fighting,Paradox,Purple,Protosynthesis,,,9,0,0,2.2,320,115,131,131,53,53,87,570
985,1,98501,Scream Tail,,Fairy,Psychic,Paradox,Pink,Protosynthesis,,,9,0,0,1.2,8,115,65,99,65,115,111,570
986,1,98601,Brute Bonnet,,Grass,Dark,Paradox,White,Protosynthesis,,,9,0,0,1.2,21,111,127,99,79,99,55,570
987,1,98701,Flutter Mane,,Ghost,Fairy,Paradox,Blue,Protosynthesis,,,9,0,0,1.4,4,55,55,55,135,135,135,570
988,1,98801,Slither Wing,,Bug,Fighting,Paradox,White,Protosynthesis,,,9,0,0,3.2,92,85,135,79,85,105,81,570
989,1,98901,Sandy Shocks,,Electric,Ground,Paradox,Grey,Protosynthesis,,,9,0,0,2.3,60,85,81,97,121,85,101,570
990,1,99001,Iron Treads,,Ground,Steel,Paradox,Red,Quark Drive,,,9,0,0,0.9,240,90,112,120,72,70,106,570
991,1,99101,Iron Bundle,,Ice,Water,Paradox,Red,Quark Drive,,,9,0,0,0.6,11,56,80,114,124,60,136,570
992,1,99201,Iron Hands,,Fighting,Electric,Paradox,White,Quark Drive,,,9,0,0,1.8,380.7,154,140,108,50,68,50,570
993,1,99301,Iron Jugulis,,Dark,Flying,Paradox,Black,Quark Drive,,,9,0,0,1.3,111,94,80,86,122,80,108,570
994,1,99401,Iron Moth,,Fire,Poison,Paradox,Orange,Quark Drive,,,9,0,0,1.2,36,80,70,60,140,110,110,570
995,1,99501,Iron Thorns,,Rock,Electric,Paradox,Green,Quark Drive,,,9,0,0,1.6,303,100,134,110,70,84,72,570
996,1,99601,Frigibax,,Dragon,Ice,Ice Fin,Grey,Thermal Exchange,Ice Body,,9,0,0,0.5,17,65,75,45,35,45,55,320
997,1,99701,Arctibax,,Dragon,Ice,Ice Fin,Blue,Thermal Exchange,Ice Body,,9,0,0,0.8,30,90,95,66,45,65,62,423
998,1,99801,Baxcalibur,,Dragon,Ice,Ice Dragon,Grey,Thermal Exchange,Ice Body,,9,0,0,2.1,210,115,145,92,75,86,87,600
999,1,99901,Gimmighoul,Chest,Ghost,,Coin Chest,Red,Rattled,,,9,0,0,0.5,5,45,30,70,75,70,10,300
999,1,99902,Gimmighoul,Roaming,Ghost,,,Red,Run Away,,,9,0,0,0.1,0.1,45,30,25,75,45,80,300
1000,1,100001,Gholdengo,,Steel,Ghost,Coin Entity,Yellow,Good as Gold,,,9,0,0,1.2,30,87,60,95,133,91,84,550
1001,1,100101,Wo-Chien,,Dark,Grass,Ruinous,Brown,Tablets of Ruin,,,9,1,0,1.5,74.2,85,85,100,95,135,70,570
1002,1,100201,Chien-Pao,,Dark,Ice,Ruinous,White,Sword of Ruin,,,9,1,0,1.9,152.2,80,120,80,90,65,135,570
1003,1,100301,Ting-Lu,,Dark,Ground,Ruinous,Brown,Vessel of Ruin,,,9,1,0,2.7,699.7,155,110,125,55,80,45,570
1004,1,100401,Chi-Yu,,Dark,Fire,Ruinous,Yellow,Beads of Ruin,,,9,1,0,0.4,4.9,55,80,80,135,120,100,570
1005,1,100501,Roaring Moon,,Dragon,Dark,Paradox,Blue,Protosynthesis,,,9,0,0,2,380,105,139,71,55,101,119,590
1006,1,100601,Iron Valiant,,Fairy,Fighting,Paradox,White,Quark Drive,,,9,0,0,1.4,35,74,130,90,120,60,116,590
1007,1,100701,Koraidon,,Fighting,Dragon,Paradox,Red,Orichalcum Pulse,,,9,1,0,2.5,303,100,135,115,85,100,135,670
1008,1,100801,Miraidon,,Electric,Dragon,Paradox,Purple,Hadron Engine,,,9,1,0,3.5,240,100,85,100,135,115,135,670
1009,1,100901,Walking Wake,,Water,Dragon,Paradox,Blue,Protosynthesis,,,9,0,0,3.5,280,99,83,91,125,83,109,590
1010,1,101001,Iron Leaves,,Grass,Psychic,Paradox,Green,Quark Drive,,,9,0,0,1.5,125,90,130,88,70,108,104,590
1011,1,101101,Dipplin,,Grass,Dragon,Candy Apple,Red,Supersweet Syrup,Gluttony,Sticky Hold,9,0,0,0.4,4.4,80,80,110,95,80,40,485
1012,1,101201,Poltchageist,,Grass,Ghost,Matcha,White,Hospitality,,Heatproof,9,0,0,0.1,1.1,40,45,45,74,54,50,308
1013,1,101301,Sinistcha,,Grass,Ghost,Matcha,Green,Hospitality,,Heatproof,9,0,0,0.2,2.2,71,60,106,121,80,70,508
1014,1,101401,Okidogi,,Poison,Fighting,Retainer,Green,Toxic Chain,,Guard Dog,9,0,0,1.8,92,88,128,115,58,86,80,555
1015,1,101501,Munkidori,,Poison,Psychic,Retainer,Black,Toxic Chain,,Frisk,9,0,0,1,12.2,88,75,66,130,90,106,555
1016,1,101601,Fezandipiti,,Poison,Fairy,Retainer,Black,Toxic Chain,,Technician,9,0,0,1.4,30.1,88,91,82,70,125,99,555
1017,1,101701,Ogerpon,Teal Mask,Grass,,Mask,Green,Defiant,,,9,0,0,1.2,39.8,80,120,84,60,96,110,550
1017,2,101702,Ogerpon,Wellspring Mask,Grass,Water,Mask,Blue,Water Absorb,,,9,0,0,1.2,39.8,80,120,84,60,96,110,550
1017,3,101703,Ogerpon,Hearthflame Mask,Grass,Fire,Mask,Red,Mold Breaker,,,9,0,0,1.2,39.8,80,120,84,60,96,110,550
1017,4,101704,Ogerpon,Cornerstone Mask,Grass,Rock,Mask,Grey,Sturdy,,,9,0,0,1.2,39.8,80,120,84,60,96,110,550
1017,5,101705,Ogerpon,Teal Mask Tera,Grass,,Mask,Green,Embody Aspect,,,9,0,0,1.2,39.8,80,120,84,60,96,110,550
1017,6,101706,Ogerpon,Wellspring Mask Tera,Water,,Mask,Blue,Embody Aspect,,,9,0,0,1.2,39.8,80,120,84,60,96,110,550
1017,7,101707,Ogerpon,Hearthflame Mask Tera,Fire,,Mask,Red,Embody Aspect,,,9,0,0,1.2,39.8,80,120,84,60,96,110,550
1017,8,101708,Ogerpon,Cornerstone Mask Tera,Rock,,Mask,Grey,Embody Aspect,,,9,0,0,1.2,39.8,80,120,84,60,96,110,550
